Name,Position,College,Round,Pick,Stat URL,Height,Weight,40 Yard Dash,Bench Press,Vertical Jump,Broad Jump,3 Cone Drill,Shuttle,conf_abbr,games,seasons,tackles_solo,tackles_assists,tackles_total,tackles_loss,sacks,def_int,def_int_yds,def_int_td,pass_defended,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,fumbles_forced,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_int,pass_rating,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,scrim_att,scrim_yds,scrim_yds_per_att,scrim_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_tdxpm,xpa,xp_pct,fgm,fga,fg_pct,kick_points,punt,punt_yds,punt_yds_per_punt,Year
Smoke Monday,S,Auburn,0,0,https://www.sports-reference.com/cfb/players/smoke-monday-1.html,74,207,4.52,,,124.0,7.0,,SEC,48,4,105,66,171,17.0,6.0,5,196,3,8,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Jeremiah Moon,LB,Florida,0,0,https://www.sports-reference.com/cfb/players/jeremiah-moon-1.html,77,249,4.76,,40.5,133.0,7.09,4.55,SEC,46,6,60,91,151,14.0,8.0,0,0,0,4,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Skyy Moore,WR,Western Michigan,2,54,https://www.sports-reference.com/cfb/players/skyy-moore-1.html,70,195,4.41,,34.5,125.0,7.13,4.32,MAC,30,3,,,,,,,,,,,,,,,,,,,,,171,2482,14.5,16,3,12,4.0,1,174,2494,14.3,17,,,,,,,,,,,,,,,,,,2022
Chad Muma,LB,Wyoming,3,70,https://www.sports-reference.com/cfb/players/chad-muma-1.html,75,239,4.63,27.0,40.0,129.0,7.06,4.28,MWC,33,4,145,121,266,19.0,5.5,3,45,2,2,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Thayer Munford,OT,Ohio St.,7,238,https://www.sports-reference.com/cfb/players/thayer-munford-1.html,78,328,5.39,,22.0,104.0,,,Big Ten,1,1,0,0,0,0.0,0.0,0,0,0,0,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Jalen Nailor,WR,Michigan St.,6,191,https://www.sports-reference.com/cfb/players/jalen-nailor-1.html,71,186,4.5,,38.0,128.0,7.03,4.28,Big Ten,26,4,,,,,,,,,,,,,,,,,,,,,86,1454,16.9,12,17,163,9.6,1,103,1617,15.7,13,,,,,,,,,,,,,,,,,,2022
Evan Neal,OT,Alabama,1,7,https://www.sports-reference.com/cfb/players/evan-neal-1.html,80,337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Leon O'Neal,S,Texas A&M,0,0,https://www.sports-reference.com/cfb/players/leon-oneal-jr-1.html,73,204,,15.0,35.0,125.0,6.89,,SEC,48,4,108,53,161,10.0,1.0,6,162,1,12,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Otito Ogbonnia,DT,UCLA,5,160,https://www.sports-reference.com/cfb/players/otito-ogbonnia-1.html,76,324,,29.0,,,,,Pac-12,37,4,40,36,76,8.5,4.5,0,0,0,6,0,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
David Ojabo,EDGE,Michigan,2,45,https://www.sports-reference.com/cfb/players/david-ojabo-1.html,76,250,4.55,,35.0,122.0,,4.45,Big Ten,14,2,25,11,36,12.0,11.0,0,0,0,3,1,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Chigoziem Okonkwo,TE,Maryland,4,143,https://www.sports-reference.com/cfb/players/chigoziem-okonkwo-1.html,75,238,4.52,,35.5,,,,Big Ten,34,4,,,,,,,,,,,,,,,,,,,,,77,717,9.3,8,3,72,24.0,2,80,789,9.9,10,,,,,,,,,,,,,,,,,,2022
Chris Olave,WR,Ohio St.,1,11,https://www.sports-reference.com/cfb/players/chris-olave-1.html,72,187,4.39,,32.0,124.0,,,Big Ten,40,4,,,,,,,,,,,,,,,,,,,,,176,2711,15.4,35,3,5,1.7,0,179,2716,15.2,35,,,,,,,,,,,,,,,,,,2022
Esezi Otomewo,DE,Minnesota,5,165,https://www.sports-reference.com/cfb/players/esezi-otomewo-1.html,77,282,,,,,,,Big Ten,34,4,50,31,81,13.5,7.5,0,0,0,0,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Cade Otton,TE,Washington,4,106,https://www.sports-reference.com/cfb/players/cade-otton-1.html,77,247,,,,,,,Pac-12,33,4,,,,,,,,,,,,,,,,,,,,,91,1026,11.3,9,0,0,,0,91,1026,11.3,9,,,,,,,,,,,,,,,,,,2022
Isiah Pacheco,RB,Rutgers,7,251,https://www.sports-reference.com/cfb/players/isaih-pacheco-1.html,70,216,4.37,,33.0,118.0,,,Big Ten,43,4,,,,,,,,,,,,,,,,,,,,,47,249,5.3,1,563,2442,4.3,18,610,2691,4.4,19,,,,,,,,,,,,,,,,,,2022
Dylan Parham,OG,Memphis,3,90,https://www.sports-reference.com/cfb/players/dylan-parham-2.html,75,311,4.93,,26.5,108.0,7.78,4.7,American,1,1,1,0,1,0.0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Joshua Paschal,DE,Kentucky,2,46,https://www.sports-reference.com/cfb/players/joshua-paschal-1.html,75,268,4.77,,37.5,123.0,,,SEC,46,5,72,65,137,35.5,13.0,1,76,0,1,0,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Chris Paul,OG,Tulsa,7,230,https://www.sports-reference.com/cfb/players/chris-paul-3.html,76,323,4.89,,27.0,109.0,7.74,4.83,American,1,1,1,0,1,0.0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Jayden Peevy,DT,Texas A&M,0,0,https://www.sports-reference.com/cfb/players/jayden-peevy-1.html,77,308,5.3,,27.0,100.0,,,SEC,49,5,49,88,137,19.0,6.5,1,0,0,7,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Nicholas Petit-Frere,OT,Ohio St.,3,69,https://www.sports-reference.com/cfb/players/nicholas-petit-frere-1.html,77,316,5.14,,24.5,103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Kyle Philips,WR,UCLA,5,163,https://www.sports-reference.com/cfb/players/kyle-philips-4.html,71,189,4.58,,33.5,124.0,,,Pac-12,34,4,,,,,,,,,,,,,,,,,,,,,163,1821,11.2,17,5,47,9.4,0,168,1868,11.1,17,,,,,,,,,,,,,,,,,,2022
George Pickens,WR,Georgia,2,52,https://www.sports-reference.com/cfb/players/george-pickens-1.html,75,195,4.47,,33.0,125.0,,,SEC,26,3,,,,,,,,,,,,,,,,,,,,,90,1347,15.0,14,0,0,,0,90,1347,15.0,14,,,,,,,,,,,,,,,,,,2022
Kenny Pickett,QB,Pittsburgh,1,20,https://www.sports-reference.com/cfb/players/kenny-pickett-1.html,75,217,4.73,,33.5,121.0,,4.29,ACC,52,5,,,,,,,,,,,,,,1045,1674,62.4,12303,81,32,136.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Alec Pierce,WR,Cincinnati,2,53,https://www.sports-reference.com/cfb/players/alec-pierce-2.html,75,211,4.41,,40.5,129.0,7.13,4.28,American,38,4,,,,,,,,,,,,,,,,,,,,,106,1851,17.5,12,0,0,,0,106,1851,17.5,12,,,,,,,,,,,,,,,,,,2022
Dameon Pierce,RB,Florida,4,107,https://www.sports-reference.com/cfb/players/dameon-pierce-1.html,70,218,4.59,21.0,34.5,119.0,,,SEC,48,4,,,,,,,,,,,,,,,,,,,,,45,422,9.4,5,329,1806,5.5,23,374,2228,6.0,28,,,,,,,,,,,,,,,,,,2022
Jalen Pitre,S,Baylor,2,37,https://www.sports-reference.com/cfb/players/jalen-pitre-1.html,71,198,,16.0,35.0,,6.74,4.18,Big 12,46,5,140,55,195,36.0,8.0,4,76,2,10,3,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Makai Polk,WR,Mississippi St.,0,0,https://www.sports-reference.com/cfb/players/makai-polk-1.html,75,195,4.59,,31.0,119.0,,4.36,Pac-12,30,3,,,,,,,,,,,,,,,,,,,,,105,1046,10.0,9,0,0,,0,105,1046,10.0,9,,,,,,,,,,,,,,,,,,2022
D'vonte Price,RB,Florida International,0,0,https://www.sports-reference.com/cfb/players/dvonte-price-1.html,73,210,4.38,,34.0,119.0,,,CUSA,46,5,,,,,,,,,,,,,,,,,,,,,45,307,6.8,1,369,2203,6.0,15,414,2510,6.1,16,,,,,,,,,,,,,,,,,,2022
Brock Purdy,QB,Iowa St.,7,262,https://www.sports-reference.com/cfb/players/brock-purdy-1.html,73,212,4.84,,27.0,,7.21,4.45,Big 12,48,4,,,,,,,,,,,,,,993,1467,67.7,12170,81,33,151.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Teagan Quitoriano,TE,Oregon St.,5,170,https://www.sports-reference.com/cfb/players/teagan-quitoriano-1.html,78,258,,22.0,,,,,Pac-12,35,4,,,,,,,,,,,,,,,,,,,,,40,512,12.8,6,0,0,,0,40,512,12.8,6,,,,,,,,,,,,,,,,,,2022
Bernhard Raimann,OT,Central Michigan,3,77,https://www.sports-reference.com/cfb/players/bernhard-raimann-1.html,78,303,5.05,30.0,30.5,117.0,7.46,4.49,MAC,24,3,,,,,,,,,,,,,,,,,,,,,20,164,8.2,0,0,0,,0,20,164,8.2,0,,,,,,,,,,,,,,,,,,2022
Charleston Rambo,WR,Miami,0,0,https://www.sports-reference.com/cfb/players/charleston-rambo-1.html,73,177,4.57,,33.5,118.0,,,Big 12,41,4,,,,,,,,,,,,,,,,,,,,,79,1172,14.8,7,0,0,,0,79,1172,14.8,7,,,,,,,,,,,,,,,,,,2022
LaBryan Ray,DT,Alabama,0,0,https://www.sports-reference.com/cfb/players/labryan-ray-1.html,76,283,,,,,,,SEC,36,5,38,38,76,14.0,6.5,0,0,0,2,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Sean Rhyan,OG,UCLA,3,92,https://www.sports-reference.com/cfb/players/sean-rhyan-1.html,77,321,5.25,,33.5,110.0,7.55,4.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Desmond Ridder,QB,Cincinnati,3,74,https://www.sports-reference.com/cfb/players/desmond-ridder-1.html,75,211,4.52,,36.0,127.0,7.15,4.29,American,50,4,,,,,,,,,,,,,,810,1304,62.1,10239,87,28,145.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
John Ridgeway,DT,Arkansas,5,178,https://www.sports-reference.com/cfb/players/john-ridgeway-1.html,77,321,5.3,,,101.0,,4.73,SEC,11,1,11,28,39,4.0,2.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Ronnie Rivers,RB,Fresno St.,0,0,https://www.sports-reference.com/cfb/players/ronnie-rivers-1.html,68,195,4.6,,36.5,119.0,,,MWC,52,5,,,,,,,,,,,,,,,,,,,,,150,1417,9.4,11,672,3417,5.1,40,822,4834,5.9,51,,,,,,,,,,,,,,,,,,2022
Brian Robinson,RB,Alabama,3,98,https://www.sports-reference.com/cfb/players/brian-robinson-jr-1.html,74,225,4.53,,30.0,119.0,,,SEC,61,5,,,,,,,,,,,,,,,,,,,,,52,446,8.6,2,545,2704,5.0,30,597,3150,5.3,32,,,,,,,,,,,,,,,,,,2022
Dominique Robinson,EDGE,Miami (Ohio),5,174,https://www.sports-reference.com/cfb/players/dominique-robinson-1.html,77,253,4.72,25.0,41.0,121.0,,,MAC,34,4,18,19,37,11.0,6.5,0,0,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Tyrese Robinson,OG,Oklahoma,0,0,https://www.sports-reference.com/cfb/players/tyrese-robinson-1.html,75,317,5.25,,22.5,100.0,8.35,4.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Wan'Dale Robinson,WR,Kentucky,2,43,https://www.sports-reference.com/cfb/players/wandale-robinson-1.html,68,178,4.44,,34.5,118.0,,,Big Ten,31,3,,,,,,,,,,,,,,,,,,,,,104,1334,12.8,7,7,111,15.9,0,111,1445,13.0,7,,,,,,,,,,,,,,,,,,2022
Malcolm Rodriguez,LB,Oklahoma St.,6,188,https://www.sports-reference.com/cfb/players/malcolm-rodriguez-1.html,71,232,4.52,,39.5,120.0,,,Big 12,56,5,252,156,408,32.0,7.5,2,37,1,11,4,,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Mike Rose,LB,Iowa St.,0,0,https://www.sports-reference.com/cfb/players/mike-rose-5.html,76,245,,,34.0,121.0,,,Big 12,49,4,173,151,324,41.0,8.5,6,14,0,8,1,21,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Dare Rosenthal,OT,Kentucky,0,0,https://www.sports-reference.com/cfb/players/dare-rosenthal-1.html,79,290,4.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Josh Ross,LB,Michigan,0,0,https://www.sports-reference.com/cfb/players/josh-ross-2.html,72,227,4.79,,31.0,109.0,,,Big Ten,40,5,123,112,235,16.0,2.5,1,18,0,4,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Justyn Ross,WR,Clemson,0,0,https://www.sports-reference.com/cfb/players/justyn-ross-1.html,76,205,,11.0,,,,,ACC,38,3,,,,,,,,,,,,,,,,,,,,,158,2379,15.1,20,0,0,,0,158,2379,15.1,20,,,,,,,,,,,,,,,,,,2022
Jeremy Ruckert,TE,Ohio St.,3,101,https://www.sports-reference.com/cfb/players/jeremy-ruckert-1.html,77,250,,19.0,,,,,Big Ten,35,4,,,,,,,,,,,,,,,,,,,,,54,615,11.4,12,0,0,,0,54,615,11.4,12,,,,,,,,,,,,,,,,,,2022
Jamaree Salyer,OG,Georgia,6,195,https://www.sports-reference.com/cfb/players/jamaree-salyer-1.html,75,321,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Jack Sanborn,LB,Wisconsin,0,0,https://www.sports-reference.com/cfb/players/jack-sanborn-1.html,74,234,4.73,20.0,34.5,114.0,,,Big Ten,38,4,130,98,228,29.0,11.5,4,53,0,4,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Braylon Sanders,WR,Mississippi,0,0,https://www.sports-reference.com/cfb/players/braylon-sanders-1.html,72,194,4.48,,34.5,121.0,,,SEC,39,5,,,,,,,,,,,,,,,,,,,,,69,1453,21.1,10,1,6,6.0,0,70,1459,20.8,10,,,,,,,,,,,,,,,,,,2022
Myjai Sanders,EDGE,Cincinnati,3,100,https://www.sports-reference.com/cfb/players/myjai-sanders-1.html,77,228,4.67,,33.0,120.0,,4.37,American,42,4,61,58,119,24.5,13.5,0,0,0,12,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Nephi Sewell,LB,Utah,0,0,https://www.sports-reference.com/cfb/players/nephi-sewell-1.html,72,226,4.67,,32.0,120.0,7.01,4.33,MWC,43,5,89,54,143,13.0,0.0,3,24,0,2,2,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Justin Shaffer,OG,Georgia,6,190,https://www.sports-reference.com/cfb/players/justin-shaffer-1.html,76,314,5.14,,25.5,107.0,,,SEC,1,1,1,0,1,0.0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Khalil Shakir,WR,Boise St.,5,148,https://www.sports-reference.com/cfb/players/khalil-shakir-1.html,72,196,4.43,,34.5,124.0,7.28,4.21,MWC,43,4,,,,,,,,,,,,,,,,,,,,,208,2878,13.8,20,71,414,5.8,4,279,3292,11.8,24,,,,,,,,,,,,,,,,,,2022
Abram Smith,RB,Baylor,0,0,https://www.sports-reference.com/cfb/players/abram-smith-1.html,72,213,,,,,,,Big 12,36,4,,,,,,,,,,,,,,,,,,,,,14,78,5.6,0,269,1647,6.1,13,283,1725,6.1,13,,,,,,,,,,,,,,,,,,2022
Brandon Smith,LB,Penn St.,4,120,https://www.sports-reference.com/cfb/players/brandon-smith-12.html,76,250,4.52,,37.5,128.0,,,Big Ten,28,3,68,64,132,19.0,4.0,1,0,0,6,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Lecitus Smith,OG,Virginia Tech,6,215,https://www.sports-reference.com/cfb/players/lecitus-smith-1.html,75,314,5.18,23.0,,99.0,7.88,4.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Tyler Smith,OT,Tulsa,1,24,https://www.sports-reference.com/cfb/players/tyler-smith-6.html,77,324,5.02,,27.5,105.0,7.78,4.65,American,2,1,2,0,2,0.0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Tyreke Smith,EDGE,Ohio St.,5,158,https://www.sports-reference.com/cfb/players/tyreke-smith-1.html,75,254,4.86,,34.0,117.0,,,Big Ten,30,4,28,27,55,11.0,7.0,0,0,0,5,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Baylon Spector,LB,Clemson,7,231,https://www.sports-reference.com/cfb/players/baylon-spector-1.html,72,233,4.6,,36.0,122.0,,,ACC,40,4,97,94,191,21.5,9.0,1,3,0,2,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Isaiah Spiller,RB,Texas A&M,4,123,https://www.sports-reference.com/cfb/players/isaiah-spiller-1.html,72,217,,,30.0,114.0,,,SEC,35,3,,,,,,,,,,,,,,,,,,,,,74,585,7.9,1,541,2993,5.5,25,615,3578,5.8,26,,,,,,,,,,,,,,,,,,2022
Chris Steele,CB,USC,0,0,https://www.sports-reference.com/cfb/players/chris-steele-1.html,72,187,4.48,,37.5,126.0,,,Pac-12,29,3,62,32,94,3.0,1.0,3,3,0,12,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Derek Stingley,CB,LSU,1,3,https://www.sports-reference.com/cfb/players/derek-stingley-jr-1.html,72,190,,,,,,,SEC,25,3,56,17,73,7.0,0.0,6,17,0,20,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Jordan Stout,P,Penn St.,4,130,https://www.sports-reference.com/cfb/players/jordan-stout-2.html,75,209,4.65,,,,,,Big Ten,25,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,94.4,20,31,64.5,94,100,4454,44.5,2022
Carson Strong,QB,Nevada,0,0,https://www.sports-reference.com/cfb/players/carson-strong-1.html,75,226,,,,,,,MWC,32,4,,,,,,,,,,,,,,853,1253,68.1,9379,74,19,147.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Andrew Stueber,OT,Michigan,7,245,https://www.sports-reference.com/cfb/players/andrew-stueber-1.html,79,325,,,24.5,101.0,7.94,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Myron Tagovailoa-Amosa,DE,Notre Dame,0,0,https://www.sports-reference.com/cfb/players/myron-tagovailoa-amosa-1.html,74,270,4.81,,29.0,115.0,,,Ind,39,5,49,32,81,17.0,5.5,0,0,0,2,4,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Alontae Taylor,CB,Tennessee,2,49,https://www.sports-reference.com/cfb/players/alontae-taylor-1.html,72,199,4.36,,34.5,128.0,,,SEC,45,4,115,47,162,5.0,0.5,4,130,1,15,0,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Cam Taylor-Britt,CB,Nebraska,2,60,https://www.sports-reference.com/cfb/players/cam-taylor-1.html,71,196,4.38,,,,,,Big Ten,40,4,96,44,140,10.0,2.5,5,150,1,22,1,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Isaac Taylor-Stuart,CB,USC,0,0,https://www.sports-reference.com/cfb/players/isaac-taylor-stuart-1.html,74,201,4.42,,,123.0,,,Pac-12,26,3,54,26,80,1.0,0.0,2,0,0,7,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Luke Tenuta,OT,Virginia Tech,6,209,https://www.sports-reference.com/cfb/players/luke-tenuta-1.html,80,319,5.41,,26.0,104.0,,4.77,ACC,1,1,2,0,2,0.0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Kayvon Thibodeaux,EDGE,Oregon,1,5,https://www.sports-reference.com/cfb/players/kayvon-thibodeaux-1.html,76,254,4.58,27.0,,,,,Pac-12,31,3,84,42,126,35.5,19.0,0,0,0,7,0,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Cameron Thomas,DE,San Diego St.,3,87,https://www.sports-reference.com/cfb/players/cameron-thomas-2.html,76,267,,24.0,,,,,MWC,33,3,71,84,155,39.0,20.0,0,0,0,2,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Isaiah Thomas,EDGE,Oklahoma,7,223,https://www.sports-reference.com/cfb/players/isaiah-thomas-1.html,77,266,4.7,,31.5,117.0,,,Big 12,31,4,45,35,80,24.5,16.5,0,0,0,6,3,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Juanyeh Thomas,S,Georgia Tech,0,0,https://www.sports-reference.com/cfb/players/juanyeh-thomas-1.html,73,212,4.55,17.0,34.0,122.0,,,ACC,46,4,130,80,210,8.0,1.0,4,104,1,11,1,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Josh Thompson,CB,Texas,0,0,https://www.sports-reference.com/cfb/players/josh-thompson-4.html,72,194,4.4,,,,,,Big 12,37,5,79,29,108,5.0,0.0,2,27,1,7,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Skylar Thompson,QB,Kansas St.,7,247,https://www.sports-reference.com/cfb/players/skylar-thompson-1.html,74,217,4.91,,31.0,112.0,7.0,4.28,Big 12,45,5,,,,,,,,,,,,,,552,885,62.4,7134,42,16,142.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Tyquan Thornton,WR,Baylor,2,50,https://www.sports-reference.com/cfb/players/tyquan-thornton-1.html,74,181,4.28,,36.5,130.0,,,Big 12,44,4,,,,,,,,,,,,,,,,,,,,,143,2242,15.7,19,3,-9,-3.0,0,146,2233,15.3,19,,,,,,,,,,,,,,,,,,2022
Channing Tindall,LB,Georgia,3,102,https://www.sports-reference.com/cfb/players/channing-tindall-1.html,74,230,4.47,,42.0,129.0,,,SEC,38,4,54,54,108,16.0,12.0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Jalen Tolbert,WR,South Alabama,3,88,https://www.sports-reference.com/cfb/players/jalen-tolbert-1.html,73,194,4.49,,36.0,123.0,7.08,,Sun Belt,40,4,,,,,,,,,,,,,,,,,,,,,178,3140,17.6,22,0,0,,0,178,3140,17.6,22,,,,,,,,,,,,,,,,,,2022
Zach Tom,C,Wake Forest,4,140,https://www.sports-reference.com/cfb/players/zach-tom-1.html,76,304,4.94,,33.0,118.0,7.32,4.47,ACC,2,2,1,1,2,1.0,0.0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Cole Turner,TE,Nevada,5,149,https://www.sports-reference.com/cfb/players/cole-turner-2.html,78,246,4.76,17.0,27.0,120.0,7.06,4.41,MWC,35,4,,,,,,,,,,,,,,,,,,,,,117,1370,11.7,20,0,0,,0,117,1370,11.7,20,,,,,,,,,,,,,,,,,,2022
Tré Turner,WR,Virginia Tech,0,0,https://www.sports-reference.com/cfb/players/tre-turner-2.html,73,184,4.51,,27.0,113.0,7.45,4.53,ACC,44,4,,,,,,,,,,,,,,,,,,,,,134,2292,17.1,14,53,456,8.6,4,187,2748,14.7,18,,,,,,,,,,,,,,,,,,2022
Delarrin Turner-Yell,S,Oklahoma,5,152,https://www.sports-reference.com/cfb/players/delarrin-turner-yell-1.html,70,197,4.47,,,122.0,,,Big 12,37,4,136,54,190,10.0,0.5,4,42,0,6,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Eyioma Uwazurike,DT,Iowa St.,4,116,https://www.sports-reference.com/cfb/players/eyioma-uwzurike-1.html,78,316,,,33.0,107.0,,,Big 12,55,5,70,76,146,34.5,15.0,0,0,0,3,2,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
CJ Verdell,RB,Oregon,0,0,https://www.sports-reference.com/cfb/players/cj-verdell-1.html,68,194,,,29.5,118.0,,,Pac-12,37,4,,,,,,,,,,,,,,,,,,,,,58,610,10.5,3,542,2929,5.4,27,600,3539,5.9,30,,,,,,,,,,,,,,,,,,2022
Kenneth Walker,RB,Michigan St.,2,41,https://www.sports-reference.com/cfb/players/kenneth-walker-iii-1.html,69,211,4.38,,34.0,122.0,,,ACC,33,3,,,,,,,,,,,,,,,,,,,,,13,89,6.8,1,263,1636,6.2,18,276,1725,6.3,19,,,,,,,,,,,,,,,,,,2022
Quay Walker,LB,Georgia,1,22,https://www.sports-reference.com/cfb/players/quay-walker-1.html,76,241,4.52,,32.0,122.0,,,SEC,37,4,79,58,137,11.0,5.0,0,0,0,3,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Rasheed Walker,OT,Penn St.,7,249,https://www.sports-reference.com/cfb/players/rasheed-walker-1.html,78,313,,,,,,,Big Ten,1,1,1,0,1,0.0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Travon Walker,DE,Georgia,1,1,https://www.sports-reference.com/cfb/players/travon-walker-1.html,77,272,4.51,,35.5,123.0,6.89,4.32,SEC,29,3,32,29,61,13.0,9.5,1,0,0,3,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Jermaine Waller,CB,Virginia Tech,0,0,https://www.sports-reference.com/cfb/players/jermaine-waller-1.html,72,180,4.68,,,,,,ACC,32,4,79,30,109,5.5,1.5,7,90,1,17,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Jaylen Warren,RB,Oklahoma St.,0,0,https://www.sports-reference.com/cfb/players/jaylen-warren-1.html,68,204,4.55,,31.5,119.0,,,MWC,29,3,,,,,,,,,,,,,,,,,,,,,25,225,9.0,0,256,1216,4.8,11,281,1441,5.1,11,,,,,,,,,,,,,,,,,,2022
