Name,Position,College,Round,Pick,Stat URL,Height,Weight,40 Yard Dash,Bench Press,Vertical Jump,Broad Jump,3 Cone Drill,Shuttle,conf_abbr,games,seasons,tackles_solo,tackles_assists,tackles_total,tackles_loss,sacks,def_int,def_int_yds,def_int_td,pass_defended,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,fumbles_forced,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_int,pass_rating,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,scrim_att,scrim_yds,scrim_yds_per_att,scrim_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_tdxpm,xpa,xp_pct,fgm,fga,fg_pct,kick_points,punt,punt_yds,punt_yds_per_punt,Year
Daryl Williams,OT,Oklahoma,4,102,https://www.sports-reference.com/cfb/players/daryl-williams-1.html,77,327,5.34,27.0,26.0,97.0,,5.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Karlos Williams,RB,Florida State,5,155,https://www.sports-reference.com/cfb/players/karlos-williams-1.html,73,230,4.48,16.0,33.5,117.0,7.16,4.46,ACC,51,4,,,,,,,,,,,,,,,,,,,,,37,328,8.9,1,241,1419,5.9,22,278,1747,6.3,23,,,,,,,,,,,,,,,,,,2015
Leonard Williams,DT,USC,1,6,https://www.sports-reference.com/cfb/players/leonard-williams-1.html,77,302,4.97,,29.5,106.0,7.59,4.53,Pac-12,39,3,111,107,218,35.5,20.0,2,34,0,3,2,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Maxx Williams,TE,Minnesota,2,55,https://www.sports-reference.com/cfb/players/maxx-williams-1.html,76,249,4.78,17.0,34.5,117.0,7.3,4.37,Big Ten,25,2,,,,,,,,,,,,,,,,,,,,,61,986,16.2,13,1,7,7.0,0,62,993,16.0,13,,,,,,,,,,,,,,,,,,2015
P.J. Williams,CB,Florida State,3,78,https://www.sports-reference.com/cfb/players/pj-williams-1.html,72,194,4.57,12.0,40.0,132.0,7.08,4.28,ACC,25,2,80,40,120,9.0,1.0,4,38,1,18,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Trey Williams,RB,Texas A&M,0,0,https://www.sports-reference.com/cfb/players/trey-williams-2.html,67,195,4.49,18.0,33.5,119.0,6.84,4.12,SEC,36,3,,,,,,,,,,,,,,,,,,,,,38,330,8.7,1,204,1343,6.6,18,242,1673,6.9,19,,,,,,,,,,,,,,,,,,2015
Damien Wilson,ILB,Minnesota,4,127,https://www.sports-reference.com/cfb/players/damien-wilson-1.html,72,245,4.77,22.0,37.0,119.0,7.21,4.2,Big Ten,24,2,101,85,186,15.0,5.0,1,1,0,3,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Julian Wilson,CB,Oklahoma,0,0,https://www.sports-reference.com/cfb/players/julian-wilson-1.html,74,205,4.58,,36.0,125.0,6.94,4.22,Big 12,32,3,76,22,98,6.5,0.0,4,100,1,15,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Ramik Wilson,ILB,Georgia,4,118,https://www.sports-reference.com/cfb/players/ramik-wilson-1.html,74,237,4.77,23.0,35.0,111.0,,4.51,SEC,33,3,138,115,253,19.0,6.0,0,0,0,4,1,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Jameis Winston,QB,Florida State,1,1,https://www.sports-reference.com/cfb/players/jameis-winston-1.html,76,231,4.97,,28.5,103.0,7.16,4.36,ACC,27,2,,,,,,,,,,,,,,562,851,66.0,7964,65,28,163.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Cam Worthy,WR,East Carolina,0,0,https://www.sports-reference.com/cfb/players/cam-worthy-1.html,74,211,4.59,12.0,,,,,CUSA,22,2,,,,,,,,,,,,,,,,,,,,,74,1311,17.7,6,0,0,,0,74,1311,17.7,6,,,,,,,,,,,,,,,,,,2015
Gabe Wright,DT,Auburn,4,113,https://www.sports-reference.com/cfb/players/gabe-wright-1.html,75,300,5.07,34.0,26.5,100.0,7.73,4.56,SEC,38,3,43,40,83,20.5,6.0,0,0,0,2,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
T.J. Yeldon,RB,Alabama,2,36,https://www.sports-reference.com/cfb/players/tj-yeldon-1.html,73,226,4.61,22.0,36.0,117.0,7.19,4.22,SEC,39,3,,,,,,,,,,,,,,,,,,,,,46,494,10.7,2,576,3322,5.8,37,622,3816,6.1,39,,,,,,,,,,,,,,,,,,2015
